Points_A,Points_B,Games_A,Games_B,Sets_A,Sets_B,Serving_Player,Ralley,Ralley_Length
40,40,5,1,0,1,1,"['5', '27', '28nwdx']",3
40,50,5,1,0,1,1,"['5', '38', '37', '29', '29', '38', '28', '28', '18nwdx']",9
0,0,5,2,0,1,2,"['5', '29', '28', '39', '38', '38*']",6
0,15,5,2,0,1,2,"['5', '29', '28', '37', '39', '19', '38*']",7
15,15,5,2,0,1,2,"['4', '28', '19', '38', '17', '39', '38', '38', '38nwdx']",9
15,30,5,2,0,1,2,"['6', '38', '37*']",3
15,40,5,2,0,1,2,['6*'],1
30,40,5,2,0,1,2,"['6nwdx,', '6nwdx']",2
0,0,5,3,0,1,1,"['6', '37', '39*']",3
15,0,5,3,0,1,1,"['5nwdx,', '4', '38nwdx']",3
15,15,5,3,0,1,1,"['5', '27', '28', '38', '38', '39', '39', '39', '37', '38', '29', '38', '37', '37', '38', '38', '38nwdx']",17
30,15,5,3,0,1,1,"['5', '29', '28', '28', '39', '28nwdx']",6
30,30,5,3,0,1,1,"['5', '19', '38', '39', '38', '29', '29nwdx']",7
40,30,5,3,0,1,1,"['5', '28', '38', '28nwdx']",4
0,0,0,0,1,1,2,"['5', '28', '38', '17', '18', '38nwdx']",6
15,0,0,0,1,1,2,"['5nwdx,', '4', '19', '28', '19*']",5
15,15,0,0,1,1,2,['4*'],1
15,30,0,0,1,1,2,"['4nwdx,', '6', '37', '19', '39', '38', '29', '38*']",8
15,40,0,0,1,1,2,"['6', '37', '38', '29', '19*']",5
0,0,0,1,1,1,1,"['4nwdx,', '6', '39nwdx']",3
15,0,0,1,1,1,1,"['5', '18', '29', '29nwdx']",4
30,0,0,1,1,1,1,"['5', '29nwdx']",2
30,15,0,1,1,1,1,"['5', '28', '39nwdx']",3
40,15,0,1,1,1,1,"['5', '38', '39', '37', '29', '28', '37', '29', '27', '37', '27', '38nwdx']",12
0,0,1,1,1,1,2,"['5', '38', '38', '38', '37', '19', '28', '29', '39', '29', '38', '18', '17', '29', '38', '28nwdx']",16
0,15,1,1,1,1,2,"['4', '29nwdx']",2
0,30,1,1,1,1,2,"['4nwdx,', '4', '39', '39', '28', '39', '29', '37*']",8
15,30,1,1,1,1,2,"['5nwdx,', '5', '39*']",3
15,40,1,1,1,1,2,"['4nwdx,', '5', '18nwdx']",3
30,40,1,1,1,1,2,"['6', '38', '38', '37', '39', '18', '38', '38', '38', '29', '27', '38', '18nwdx']",13
0,0,1,2,1,1,1,['6*'],1
15,0,1,2,1,1,1,"['5nwdx,', '4', '38', '29', '18', '38*']",6
15,15,1,2,1,1,1,"['5nwdx,', '4', '28', '38', '38', '38nwdx']",6
30,15,1,2,1,1,1,"['5', '28', '37', '17nwdx']",4
30,30,1,2,1,1,1,"['5nwdx,', '4nwdx']",2
40,30,1,2,1,1,1,"['5', '28', '37', '39', '18*']",5
0,0,2,2,1,1,2,"['5nwdx,', '4', '28', '38', '17nwdx']",5
0,15,2,2,1,1,2,"['6', '39', '37', '19nwdx']",4
15,15,2,2,1,1,2,"['6nwdx,', '4', '18', '19', '37', '27', '37', '39', '39', '39nwdx']",10
15,30,2,2,1,1,2,"['4', '27', '37*']",3
15,40,2,2,1,1,2,"['4', '27', '18', '28', '39', '39nwdx']",6
30,40,2,2,1,1,2,"['5', '29', '19', '38', '29', '38', '29nwdx']",7
0,0,2,3,1,1,1,"['4', '27', '19*']",3
0,15,2,3,1,1,1,"['5', '19', '38', '27', '29', '38', '18nwdx']",7
0,30,2,3,1,1,1,"['5', '18', '28', '18', '39', '18', '39', '39', '39nwdx']",9
0,40,2,3,1,1,1,"['5', '28', '38nwdx']",3
0,0,2,4,1,1,2,"['5', '29', '28', '29', '28', '38', '19', '28', '38', '37', '39', '39', '37', '18*']",14
0,15,2,4,1,1,2,"['5', '29', '39', '18nwdx']",4
15,15,2,4,1,1,2,"['5', '28', '18', '28', '28', '38*']",6
30,15,2,4,1,1,2,"['6', '39', '39nwdx']",3
30,30,2,4,1,1,2,"['6', '39', '38', '39', '17*']",5
30,40,2,4,1,1,2,['6*'],1
0,0,2,5,1,1,1,"['6', '39', '38', '38', '18*']",5
0,15,2,5,1,1,1,"['5', '28', '39', '38', '38', '27', '39', '38*']",8
0,30,2,5,1,1,1,"['5', '27', '28', '39', '37', '27', '29', '18', '38', '38*']",10
15,30,2,5,1,1,1,"['5nwdx,', '4', '29nwdx']",3
30,30,2,5,1,1,1,"['5', '39', '29', '28', '38*']",5
30,40,2,5,1,1,1,"['5', '29', '29nwdx']",3
40,40,2,5,1,1,1,"['5nwdx,', '4', '38nwdx']",3
40,50,2,5,1,1,1,"['5', '29', '27', '28', '29', '38', '28nwdx']",7
0,0,0,0,0,0,2,"['5', '27', '27', '29', '38', '37', '37', '39', '29nwdx']",9
0,15,0,0,0,0,2,"['4', '28', '19*']",3
0,30,0,0,0,0,2,"['6', '38', '38', '39', '39', '37nwdx']",6
0,40,0,0,0,0,2,"['5', '28', '38', '29', '38', '29nwdx']",6
0,0,0,1,0,0,1,"['4', '28', '38', '18nwdx']",4
15,0,0,1,0,0,1,"['5', '28', '37', '38', '37', '29', '29', '17', '29', '38', '38', '38', '28', '29', '18', '18', '19', '17nwdx']",18
30,0,0,1,0,0,1,"['5', '28', '37', '19', '29', '39', '38', '27', '37', '18', '39', '39', '28', '29', '39*']",15
40,0,0,1,0,0,1,"['5', '37nwdx']",2
40,15,0,1,0,0,1,"['5nwdx,', '4', '38', '29', '18', '39', '19', '29nwdx']",8
0,0,1,1,0,0,2,"['5', '39nwdx']",2
0,15,1,1,0,0,2,"['4', '28', '19', '39', '38*']",5
15,15,1,1,0,0,2,"['6nwdx,', '6', '28', '28', '37', '28', '37', '27', '18', '29', '29', '28', '28', '38nwdx']",14
15,30,1,1,0,0,2,"['6', '38nwdx']",2
30,30,1,1,0,0,2,"['4', '29', '18nwdx']",3
30,40,1,1,0,0,2,"['4', '28', '17', '19', '37', '28', '19', '37', '38', '27nwdx']",10
0,0,1,2,0,0,1,"['6nwdx,', '4', '19', '19*']",4
0,15,1,2,0,0,1,"['5nwdx,', '4', '39*']",3
15,15,1,2,0,0,1,"['5nwdx,', '4', '18nwdx']",3
15,30,1,2,0,0,1,"['5', '38', '38nwdx']",3
30,30,1,2,0,0,1,"['5nwdx,', '4', '28', '38', '28', '18*']",6
30,40,1,2,0,0,1,"['5', '29', '29', '19*']",4
0,0,1,3,0,0,2,"['5', '38', '37', '29', '18', '27', '37', '28', '18nwdx']",9
15,0,1,3,0,0,2,"['4nwdx,', '6', '39', '39', '17', '19', '38', '19nwdx']",8
15,15,1,3,0,0,2,"['6nwdx,', '4', '18nwdx']",3
30,15,1,3,0,0,2,"['4nwdx,', '5', '19', '28', '17', '28', '37', '37', '29', '28', '37', '38', '38', '38nwdx']",14
40,15,1,3,0,0,2,"['4nwdx,', '4nwdx']",2
0,0,2,3,0,0,1,"['6', '38*']",2
15,0,2,3,0,0,1,"['5', '18', '28', '29', '18', '19', '39', '18nwdx']",8
30,0,2,3,0,0,1,"['5nwdx,', '4', '28nwdx']",3
40,0,2,3,0,0,1,"['5', '17nwdx']",2
0,0,3,3,0,0,2,"['5', '19', '38', '38', '28', '39nwdx']",6
15,0,3,3,0,0,2,"['4nwdx,', '6', '39', '19', '37*']",5
15,15,3,3,0,0,2,"['4', '29nwdx']",2
30,15,3,3,0,0,2,"['4nwdx,', '6', '39', '38nwdx']",4
30,30,3,3,0,0,2,"['4', '28', '38', '18nwdx']",4
40,30,3,3,0,0,2,"['6nwdx,', '6nwdx']",2
0,0,4,3,0,0,1,"['6', '37', '28nwdx']",3
15,0,4,3,0,0,1,"['5nwdx,', '4', '18', '39', '38', '39', '28nwdx']",7
15,15,4,3,0,0,1,"['5', '29', '28nwdx']",3
15,30,4,3,0,0,1,"['5', '39', '28', '19', '19', '17', '37', '28', '28', '38', '27', '39', '39nwdx']",13
15,40,4,3,0,0,1,"['5', '28', '37', '37', '18', '29', '38', '29', '37nwdx']",9
30,40,4,3,0,0,1,"['5', '39', '28', '18', '19', '19nwdx']",6
40,40,4,3,0,0,1,"['5', '39', '28', '17nwdx']",4
50,40,4,3,0,0,1,"['5nwdx,', '4*']",2
40,40,4,3,0,0,1,"['5', '27', '29', '39', '29', '18', '38', '18*']",8
40,50,4,3,0,0,1,"['5', '27', '28', '29', '39nwdx']",5
40,40,4,3,0,0,1,"['5nwdx,', '4', '17', '38', '29', '18', '37nwdx']",7
50,40,4,3,0,0,1,"['5', '27nwdx']",2
0,0,5,3,0,0,2,"['5', '28', '39', '37', '38*']",5
15,0,5,3,0,0,2,"['4', '28', '37', '19', '38nwdx']",5
15,15,5,3,0,0,2,"['6', '39nwdx']",2
15,30,5,3,0,0,2,"['5', '29', '17', '18', '28', '39', '28', '18', '38*']",9
15,40,5,3,0,0,2,"['4', '29', '18*']",3
0,0,5,4,0,0,1,"['6', '38', '39', '19', '28', '29nwdx']",6
0,15,5,4,0,0,1,"['5', '27', '29', '38', '37', '37', '37', '17', '38', '39', '39', '39', '29', '37', '37', '29', '37', '18*']",18
0,30,5,4,0,0,1,"['5', '29', '29nwdx']",3
15,30,5,4,0,0,1,"['5', '18', '27', '39nwdx']",4
15,40,5,4,0,0,1,"['5', '27', '27nwdx']",3
30,40,5,4,0,0,1,"['5', '27nwdx']",2
40,40,5,4,0,0,1,"['5nwdx,', '4', '27', '38', '39', '19', '29nwdx']",7
40,50,5,4,0,0,1,"['5', '18', '27', '29', '19', '17', '38', '37', '38', '38', '39', '29', '37', '38', '37', '29', '17', '17', '29', '27', '29', '38*']",22
40,40,5,4,0,0,1,"['5', '38nwdx']",2
50,40,5,4,0,0,1,"['5', '28', '39', '38', '38', '29', '19', '28', '38', '37', '18*']",11
40,40,5,4,0,0,1,"['5', '27', '28nwdx']",3
50,40,5,4,0,0,1,"['5', '27', '28', '18', '29', '29nwdx']",6
40,40,5,4,0,0,1,"['5', '38', '38', '37', '17', '38', '38', '38', '19', '29', '29', '29', '28nwdx']",13
40,50,5,4,0,0,1,"['5', '38', '39', '19', '28', '28', '38nwdx']",7
40,40,5,4,0,0,1,"['5nwdx,', '4', '37nwdx']",3
50,40,5,4,0,0,1,"['5', '38', '38', '28', '18', '39', '38', '18nwdx']",8
0,0,0,0,1,0,2,"['5nwdx,', '4', '37', '39', '38', '18*']",6
0,15,0,0,1,0,2,['4*'],1
0,30,0,0,1,0,2,['4*'],1
15,30,0,0,1,0,2,"['6nwdx,', '4', '19', '27nwdx']",4
30,30,0,0,1,0,2,"['6nwdx,', '5', '39', '17', '19', '17', '37', '38', '39', '39', '39', '28', '38', '38', '28', '27', '39', '28nwdx']",18
30,40,0,0,1,0,2,"['4', '27', '18', '28nwdx']",4
0,0,0,1,1,0,1,"['6', '38', '29', '39nwdx']",4
15,0,0,1,1,0,1,"['5', '37', '17', '18', '39', '27', '38', '27', '38', '37', '38', '39', '38*']",13
30,0,0,1,1,0,1,"['5', '37', '17', '27', '27', '18', '37', '37', '29', '37', '28', '18', '39', '38', '37', '29', '39', '39', '29', '29', '27', '38', '37', '37', '39', '18nwdx']",26
30,15,0,1,1,0,1,"['5', '28', '37', '28', '38', '28', '38', '18', '39', '18', '39', '28', '38', '37', '28', '28', '39', '37', '37', '38', '19', '17*']",22
40,15,0,1,1,0,1,"['5', '29nwdx']",2
40,30,0,1,1,0,1,"['5', '29', '28', '17', '17', '18', '37', '39', '38nwdx']",9
40,40,0,1,1,0,1,"['5', '29', '27', '19', '38nwdx']",5
50,40,0,1,1,0,1,"['5', '27', '28', '39nwdx']",4
0,0,1,1,1,0,2,"['5', '28', '38', '27', '19*']",5
0,15,1,1,1,0,2,"['4', '27nwdx']",2
0,30,1,1,1,0,2,"['5', '27', '38', '28', '28', '37nwdx']",6
15,30,1,1,1,0,2,"['4nwdx,', '4', '37*']",3
30,30,1,1,1,0,2,"['6', '39', '38', '38', '38', '38', '38', '39', '28', '28', '38nwdx']",11
40,30,1,1,1,0,2,"['6nwdx,', '5nwdx']",2
0,0,2,1,1,0,1,"['6nwdx,', '4', '19', '29', '29', '37nwdx']",6
0,15,2,1,1,0,1,"['5nwdx,', '4', '37', '37', '39', '39', '29', '29', '18', '39', '39', '19', '29', '39', '29', '39', '37', '37', '18', '39nwdx']",20
15,15,2,1,1,0,1,"['5', '37nwdx']",2
30,15,2,1,1,0,1,"['5', '28', '38', '39', '38', '39', '27', '38', '38', '38nwdx']",10
40,15,2,1,1,0,1,"['5nwdx,', '4', '39nwdx']",3
40,30,2,1,1,0,1,"['5nwdx,', '4', '28', '38', '29', '38nwdx']",6
40,40,2,1,1,0,1,"['5', '39', '28', '38', '28', '29', '38', '28', '39', '39', '38', '28', '37', '19*']",14
40,50,2,1,1,0,1,"['5nwdx,', '4nwdx']",2
0,0,2,2,1,0,2,"['5', '27', '29nwdx']",3
0,15,2,2,1,0,2,"['6', '37', '29*']",3
0,30,2,2,1,0,2,"['4nwdx,', '5', '19', '39', '38nwdx']",5
0,40,2,2,1,0,2,"['4', '27', '18*']",3
0,0,2,3,1,0,1,"['4nwdx,', '4', '38', '28', '18nwdx']",5
0,15,2,3,1,0,1,"['5nwdx,', '4', '27', '38nwdx']",4
0,30,2,3,1,0,1,"['5', '37', '19', '37*']",4
0,40,2,3,1,0,1,"['5nwdx,', '4', '17*']",3
15,40,2,3,1,0,1,"['5nwdx,', '4', '38', '28', '29', '28*']",6
30,40,2,3,1,0,1,"['5', '28', '37*']",3
40,40,2,3,1,0,1,"['5', '17nwdx']",2
50,40,2,3,1,0,1,"['5', '28nwdx']",2
40,40,2,3,1,0,1,"['5nwdx,', '4', '38', '29', '37', '19', '39', '28', '18*']",9
50,40,2,3,1,0,1,"['5', '18', '28', '37', '17', '17', '39', '39', '29', '39', '28', '39', '38', '38', '37', '38', '37', '38nwdx']",18
0,0,3,3,1,0,2,"['5nwdx,', '4', '29', '39', '17', '17*']",6
0,15,3,3,1,0,2,"['4', '28nwdx']",2
0,30,3,3,1,0,2,"['6nwdx,', '5', '39', '38', '19', '19', '37', '39', '38', '28', '38', '39', '38', '37', '38', '29', '38nwdx']",17
0,40,3,3,1,0,2,"['4', '27', '18*']",3
0,0,3,4,1,0,1,"['4', '28', '38', '18nwdx']",4
0,15,3,4,1,0,1,"['5nwdx,', '4nwdx']",2
15,15,3,4,1,0,1,"['5', '27nwdx']",2
30,15,3,4,1,0,1,"['5', '27', '29', '18nwdx']",4
40,15,3,4,1,0,1,"['5', '28', '18*']",3
0,0,4,4,1,0,2,"['5', '38', '38', '37', '17*']",5
15,0,4,4,1,0,2,"['6', '39', '19', '28', '19', '19*']",6
30,0,4,4,1,0,2,"['4nwdx,', '4', '39', '38', '19*']",5
30,15,4,4,1,0,2,"['4nwdx,', '6', '38nwdx']",3
40,15,4,4,1,0,2,"['6nwdx,', '6', '29', '28nwdx']",4
0,0,5,4,1,0,1,"['4nwdx,', '4', '38', '38', '17', '38nwdx']",6
15,0,5,4,1,0,1,"['5nwdx,', '4', '18nwdx']",3
15,15,5,4,1,0,1,"['5nwdx,', '4', '18*']",3
15,30,5,4,1,0,1,"['5nwdx,', '4', '39', '19', '18', '38', '28', '38nwdx']",8
15,40,5,4,1,0,1,"['5', '28', '19', '19*']",4
30,40,5,4,1,0,1,"['5', '29', '29', '18nwdx']",4
40,40,5,4,1,0,1,"['5', '29', '28', '38', '19', '17nwdx']",6
50,40,5,4,1,0,1,"['5', '28nwdx']",2
0,0,0,0,0,0,2,"['5', '28', '19', '27', '18*']",5
15,0,0,0,0,0,2,"['4', '28', '38', '18*']",4
30,0,0,0,0,0,2,"['6', '29', '38', '19', '28', '38', '39nwdx']",7
30,15,0,0,0,0,2,"['4nwdx,', '5', '19nwdx']",3
30,30,0,0,0,0,2,"['6', '38', '28*']",3
40,30,0,0,0,0,2,"['5nwdx,', '5', '39', '39nwdx']",4
0,0,1,0,0,0,1,"['6nwdx,', '6nwdx']",2
15,0,1,0,0,0,1,"['5nwdx,', '4', '38', '29', '19', '37', '19nwdx']",7
30,0,1,0,0,0,1,"['5', '19', '39', '38', '37', '39nwdx']",6
40,0,1,0,0,0,1,"['5', '18', '28', '19', '29', '37', '39', '27nwdx']",8
40,15,1,0,0,0,1,"['5', '28', '18', '19', '29', '38', '29', '29', '39', '28', '39', '29', '39', '38', '27', '28', '39nwdx']",17
0,0,2,0,0,0,2,"['5', '38', '39', '38', '18*']",5
15,0,2,0,0,0,2,"['4nwdx,', '4nwdx']",2
15,15,2,0,0,0,2,"['4', '28', '38*']",3
15,30,2,0,0,0,2,"['4', '29', '39', '17nwdx']",4
30,30,2,0,0,0,2,"['6', '37', '38nwdx']",3
30,40,2,0,0,0,2,"['4', '28nwdx']",2
0,0,2,1,0,0,1,"['6', '28', '18', '39nwdx']",4
15,0,2,1,0,0,1,"['5', '27', '28', '37', '38', '38', '39', '39', '28', '38', '18*']",11
30,0,2,1,0,0,1,"['5', '29', '28', '29', '29', '28nwdx']",6
40,0,2,1,0,0,1,"['5', '37', '18', '19nwdx']",4
40,15,2,1,0,0,1,"['5', '27', '29', '29', '39', '39', '37', '29', '18', '27*']",10
40,30,2,1,0,0,1,"['5', '37', '18nwdx']",3
0,0,3,1,0,0,2,"['5nwdx,', '4', '27nwdx']",3
0,15,3,1,0,0,2,"['6nwdx,', '5', '39', '39', '19', '38*']",6
15,15,3,1,0,0,2,"['4', '28', '19', '38', '38', '38', '29nwdx']",7
15,30,3,1,0,0,2,"['5', '29nwdx']",2
30,30,3,1,0,0,2,"['4nwdx,', '4', '39', '29', '19', '19', '37', '27nwdx']",8
40,30,3,1,0,0,2,"['4nwdx,', '5', '18*']",3
0,0,4,1,0,0,1,"['6nwdx,', '6', '28', '18nwdx']",4
15,0,4,1,0,0,1,"['5', '38', '38', '19', '38', '18', '37', '19nwdx']",8
30,0,4,1,0,0,1,"['5', '29', '29', '39nwdx']",4
40,0,4,1,0,0,1,"['5', '17', '19', '19', '39', '18nwdx']",6
40,15,4,1,0,0,1,"['5', '37', '17nwdx']",3
0,0,5,1,0,0,2,"['5', '29', '29', '28nwdx']",4
0,15,5,1,0,0,2,"['4', '29nwdx']",2
0,30,5,1,0,0,2,"['4nwdx,', '4', '39', '18*']",4
15,30,5,1,0,0,2,"['4nwdx,', '5', '19', '29', '39', '19nwdx']",6
15,40,5,1,0,0,2,"['6', '38', '39', '18', '19*']",5
0,0,5,2,0,0,1,"['4', '28', '19', '37', '38', '28', '29', '38', '38*']",9
15,0,5,2,0,0,1,"['5', '28', '18*']",3
15,15,5,2,0,0,1,"['5nwdx,', '4', '28', '39nwdx']",4
30,15,5,2,0,0,1,"['5', '37nwdx']",2
40,15,5,2,0,0,1,"['5', '18nwdx']",2
40,30,5,2,0,0,1,"['5nwdx,', '4nwdx']",2
0,0,0,0,1,0,2,"['5', '29', '27', '27', '19*']",5
15,0,0,0,1,0,2,"['5nwdx,', '4', '18', '19', '18*']",5
15,15,0,0,1,0,2,['4*'],1
30,15,0,0,1,0,2,"['6nwdx,', '5', '38', '38', '28', '18', '18*']",7
30,30,0,0,1,0,2,"['6', '37nwdx']",2
30,40,0,0,1,0,2,"['6', '37', '28', '18', '29', '17nwdx']",6
0,0,0,1,1,0,1,"['4', '28', '18', '28', '19', '28nwdx']",6
15,0,0,1,1,0,1,"['5', '28', '17', '18nwdx']",4
30,0,0,1,1,0,1,"['5nwdx,', '4', '38', '29', '28', '38', '29', '28', '18', '19*']",10
30,15,0,1,1,0,1,"['5', '18', '29', '37', '17', '17', '38', '38', '37', '38', '19', '18', '28nwdx']",13
40,15,0,1,1,0,1,"['5', '29nwdx']",2
40,30,0,1,1,0,1,"['5', '27', '29nwdx']",3
0,0,1,1,1,0,2,"['5', '37nwdx']",2
0,15,1,1,1,0,2,"['4nwdx,', '6', '37nwdx']",3
0,30,1,1,1,0,2,"['6', '39', '19', '27', '38', '29', '39', '37', '37', '29', '18', '27nwdx']",12
15,30,1,1,1,0,2,"['5nwdx,', '4', '18', '39nwdx']",4
15,40,1,1,1,0,2,"['5', '28', '28', '28nwdx']",4
0,0,1,2,1,0,1,"['4', '27', '19*']",3
0,15,1,2,1,0,1,"['5nwdx,', '4', '29', '37', '38', '39nwdx']",6
15,15,1,2,1,0,1,"['5', '38', '39', '29', '38', '39nwdx']",6
30,15,1,2,1,0,1,"['5', '38', '38', '29', '29', '38', '29', '38', '39', '18nwdx']",10
30,30,1,2,1,0,1,"['5', '27', '28', '28', '19nwdx']",5
40,30,1,2,1,0,1,"['5', '38', '38', '38', '38', '27', '38', '38nwdx']",8
0,0,2,2,1,0,2,"['5', '29', '29', '28nwdx']",4
0,15,2,2,1,0,2,"['4nwdx,', '4', '37', '39', '19', '19', '39nwdx']",7
15,15,2,2,1,0,2,"['6nwdx,', '5', '38', '38', '29', '29', '18*']",7
30,15,2,2,1,0,2,"['6', '39', '37', '19', '28nwdx']",5
40,15,2,2,1,0,2,"['4', '29', '39', '18', '29', '37', '19', '39', '38', '29', '19', '37', '39', '38', '19', '38', '39', '37', '28', '28', '29', '28', '29', '38', '19nwdx']",25
40,30,2,2,1,0,2,"['5nwdx,', '6', '38', '37', '38', '39', '28nwdx']",7
0,0,3,2,1,0,1,"['6', '37', '39', '27', '39nwdx']",5
15,0,3,2,1,0,1,"['5nwdx,', '4', '17', '38', '38', '39*']",6
30,0,3,2,1,0,1,"['5', '28', '18*']",3
40,0,3,2,1,0,1,"['5', '39nwdx']",2
0,0,4,2,1,0,2,"['5', '29', '29', '38nwdx']",4
15,0,4,2,1,0,2,"['4nwdx,', '6', '39', '17nwdx']",4
30,0,4,2,1,0,2,"['4nwdx,', '4', '39', '37', '28', '17', '37*']",7
30,15,4,2,1,0,2,"['6', '38', '38', '37', '37', '28nwdx']",6
30,30,4,2,1,0,2,"['6', '39', '39', '38', '18*']",5
40,30,4,2,1,0,2,"['6', '37', '37', '19*']",4
40,40,4,2,1,0,2,"['4nwdx,', '4', '38nwdx']",3
50,40,4,2,1,0,2,"['6', '37', '18', '39', '39', '39', '28', '18', '17', '39', '28', '27', '29', '37', '28', '38', '37', '39', '18nwdx']",19
40,40,4,2,1,0,2,"['6nwdx,', '4', '18nwdx']",3
50,40,4,2,1,0,2,"['4', '29', '17nwdx']",3
40,40,4,2,1,0,2,"['6', '37nwdx']",2
50,40,4,2,1,0,2,"['4', '28', '28', '18*']",4
40,40,4,2,1,0,2,['6*'],1
40,50,4,2,1,0,2,"['4', '28', '39', '18', '17', '29', '37', '19', '39', '38', '39', '39', '19', '38', '28', '39', '39', '27nwdx']",18
40,40,4,2,1,0,2,"['6', '39', '28', '38', '37', '28', '18', '38', '28', '37', '38', '38', '28', '18*']",14
40,50,4,2,1,0,2,"['4', '28', '39*']",3
40,40,4,2,1,0,2,"['6', '39', '39', '38', '19nwdx']",5
50,40,4,2,1,0,2,"['6nwdx,', '6nwdx']",2
0,0,5,2,1,0,1,"['4', '28', '39', '19*']",4
15,0,5,2,1,0,1,"['5', '29', '28', '38', '19', '17', '38', '39', '19*']",9
30,0,5,2,1,0,1,"['5', '37nwdx']",2
30,15,5,2,1,0,1,"['5', '28', '17nwdx']",3
40,15,5,2,1,0,1,"['5', '38', '38', '38', '38*']",5
0,0,0,0,0,0,2,"['5', '28', '18', '38', '39*']",5
0,15,0,0,0,0,2,"['6', '38', '38', '39', '38*']",5
0,30,0,0,0,0,2,"['6', '38', '38', '39', '39', '39nwdx']",6
0,40,0,0,0,0,2,"['4nwdx,', '5', '17nwdx']",3
15,40,0,0,0,0,2,"['6', '38', '38', '37', '39nwdx']",5
0,0,0,1,0,0,1,"['6nwdx,', '4', '18', '29', '37', '29', '29', '29', '39', '38', '29', '28', '38', '28', '18', '28', '38', '39', '38', '38', '28', '39', '18', '18', '37nwdx']",25
0,15,0,1,0,0,1,"['5', '39', '27', '18', '29', '18', '38', '29', '38', '29', '38', '19', '18', '28', '38', '38', '39', '27', '29', '37', '39', '29', '39', '38', '28', '29', '19', '38', '39', '39', '28', '27', '37', '39', '39', '39', '29nwdx']",37
0,30,0,1,0,0,1,"['5', '38', '38', '28', '28nwdx']",5
0,40,0,1,0,0,1,"['5', '18', '28nwdx']",3
15,40,0,1,0,0,1,"['5', '19', '38', '29', '18*']",5
30,40,0,1,0,0,1,"['5', '18', '29', '28', '39', '37nwdx']",6
0,0,0,2,0,0,2,"['5nwdx,', '4', '38', '29nwdx']",4
15,0,0,2,0,0,2,"['4', '28', '19nwdx']",3
30,0,0,2,0,0,2,"['6nwdx,', '5', '38', '37nwdx']",4
30,15,0,2,0,0,2,['6*'],1
40,15,0,2,0,0,2,"['4', '29', '37', '28', '39nwdx']",5
40,30,0,2,0,0,2,"['4', '29nwdx']",2
40,40,0,2,0,0,2,"['4', '28', '39', '17nwdx']",4
50,40,0,2,0,0,2,"['6', '38', '17nwdx']",3
0,0,1,2,0,0,1,"['6', '38', '18', '38', '18nwdx']",5
15,0,1,2,0,0,1,"['5', '28nwdx']",2
30,0,1,2,0,0,1,"['5nwdx,', '4', '38', '27', '39', '39', '29', '39*']",8
40,0,1,2,0,0,1,"['5', '29nwdx']",2
40,15,1,2,0,0,1,"['5nwdx,', '4', '38', '29nwdx']",4
0,0,2,2,0,0,2,"['5', '27nwdx']",2
0,15,2,2,0,0,2,['4*'],1
15,15,2,2,0,0,2,"['6nwdx,', '4', '19', '18nwdx']",4
30,15,2,2,0,0,2,"['4', '28', '38nwdx']",3
30,30,2,2,0,0,2,"['6', '38', '19*']",3
30,40,2,2,0,0,2,"['6', '38nwdx']",2
40,40,2,2,0,0,2,"['4', '28', '27', '19', '19', '38', '39', '29', '29nwdx']",9
40,50,2,2,0,0,2,"['4nwdx,', '5', '19nwdx']",3
40,40,2,2,0,0,2,"['6', '38*']",2
50,40,2,2,0,0,2,"['4', '28', '38nwdx']",3
40,40,2,2,0,0,2,"['5nwdx,', '4', '19', '38', '39', '18', '38', '19*']",8
40,50,2,2,0,0,2,"['6', '38', '29', '38', '39', '18', '17', '27', '28', '29nwdx']",10
0,0,2,3,0,0,1,"['6', '39', '38', '38', '29', '28', '39', '28', '18', '38', '37', '39', '38', '29', '28', '27', '18', '39', '38', '38', '29*']",21
15,0,2,3,0,0,1,"['5', '38', '37', '18nwdx']",4
30,0,2,3,0,0,1,"['5nwdx,', '4', '38', '28', '39', '28', '29', '38', '37', '38', '38', '38', '18', '29', '38nwdx']",15
40,0,2,3,0,0,1,"['5', '28', '19*']",3
0,0,3,3,0,0,2,"['5nwdx,', '4', '38', '28', '29', '28', '27', '37', '29nwdx']",9
15,0,3,3,0,0,2,"['4nwdx,', '5nwdx']",2
30,0,3,3,0,0,2,"['4', '28', '37', '18', '17', '39', '17', '38', '27', '29', '39', '29', '18', '38*']",14
30,15,3,3,0,0,2,"['6', '38', '38', '38', '19', '27nwdx']",6
30,30,3,3,0,0,2,"['4', '29', '29', '39', '38', '28', '17', '29', '37*']",9
30,40,3,3,0,0,2,"['4nwdx,', '5', '19nwdx']",3
0,0,3,4,0,0,1,"['4', '29nwdx']",2
15,0,3,4,0,0,1,"['5', '38', '38', '18nwdx']",4
15,15,3,4,0,0,1,"['5', '28', '19nwdx']",3
30,15,3,4,0,0,1,"['5', '37nwdx']",2
30,30,3,4,0,0,1,"['5', '28', '17nwdx']",3
40,30,3,4,0,0,1,"['5', '18', '29*']",3
40,40,3,4,0,0,1,"['5nwdx,', '4', '29', '39', '39', '39', '38', '37', '28', '39', '27', '29', '28', '39nwdx']",14
50,40,3,4,0,0,1,"['5', '38nwdx']",2
40,40,3,4,0,0,1,"['5', '27', '29', '29', '38', '29', '19', '19', '39', '38', '37', '37', '27nwdx']",13
40,50,3,4,0,0,1,"['5', '28', '17nwdx']",3
